   3.1256104707933448E-002  -2.5010871543034495E-005  -281.85183128430242        8.0803196198262246E-005   87.181034683636568        8.2390964332932689E-003   3.7674373233061544E-004   9.0960747555620964E-003  -4.2199459909593165E-003  -9.8241545651624532E-003   8.2390964332932689E-003   3.7674373233061544E-004   9.0960747555620964E-003  -4.2199459909593165E-003  -9.8241545651624532E-003  -2.8973876459303010E-003   2.7429911024149230E-004  -3.4940280824456802E-003  -7.1958734260226514E-003   1.4235367101991961E-003  -9.6902172767309863E-003   7.7061405794398019E-003   4.1567754657170254E-003  -4.0520532612081262E-003  -5.0983023551588041E-003  -2.8900496612359549E-003  -1.3793101037901882E-002   1.0952195609051252E-002  -1.8148898517106552E-003  -3.7170692377439967E-003  -1.8782706033166569E-003   1.7013882658884947E-004   1.1916767714231337E-002   2.7869039437343024E-003  -2.3821330851314950E-003  -2.9463172062919414E-003   1.0614289409778791E-002  -4.6358574337117507E-003   6.8069421503001567E-003  -4.8374050965003731E-003
   3.1256104707933448E-002  -2.5010871543034495E-005  -281.85183128430242        8.0803196198262246E-005   87.181034683636568        8.2390964332932689E-003   3.7674373233061544E-004   9.0960747555620964E-003  -4.2199459909593165E-003  -9.8241545651624532E-003   8.2390964332932689E-003   3.7674373233061544E-004   9.0960747555620964E-003  -4.2199459909593165E-003  -9.8241545651624532E-003  -2.8973876459303010E-003   2.7429911024149230E-004  -3.4940280824456802E-003  -7.1958734260226514E-003   1.4235367101991961E-003  -9.6902172767309863E-003   7.7061405794398019E-003   4.1567754657170254E-003  -4.0520532612081262E-003  -5.0983023551588041E-003  -2.8900496612359549E-003  -1.3793101037901882E-002   1.0952195609051252E-002  -1.8148898517106552E-003  -3.7170692377439967E-003  -1.8782706033166569E-003   1.7013882658884947E-004   1.1916767714231337E-002   2.7869039437343024E-003  -2.3821330851314950E-003  -2.9463172062919414E-003   1.0614289409778791E-002  -4.6358574337117507E-003   6.8069421503001567E-003  -4.8374050965003731E-003
   6.2512209415866896E-002   8.5080077613676870E-005   165.61482210584427        3.0051780747540678E-004   46.845009004054816        1.6689277015924254E-002   8.1057012760363061E-004   1.8032633575936940E-002  -8.2265221442476763E-003  -1.9536680190031890E-002   1.6689277015924254E-002   8.1057012760363061E-004   1.8032633575936940E-002  -8.2265221442476763E-003  -1.9536680190031890E-002  -5.6691313892320537E-003   5.8447033497580406E-004  -6.4801818860885018E-003  -1.4330792652345091E-002   2.7803753911371312E-003  -1.8610325847729297E-002   1.5389383333108887E-002   8.3203283345959830E-003  -7.7297990764874144E-003  -9.7476037520420975E-003  -5.2688491496404033E-003  -2.7692571872187044E-002   2.1441416762065926E-002  -3.5827646546645600E-003  -7.3213966709954744E-003  -3.6893215012723597E-003   3.4242249559025443E-004   2.4255967536421667E-002   5.5900500449736629E-003  -4.7385300526793283E-003  -5.6710781521831155E-003   2.1350247635148124E-002  -9.2645574660597460E-003   1.3582396400215494E-002  -9.3501518568943117E-003
   9.3768314123800350E-002   3.3045921602692618E-004   63.909580018477982        6.5890539422895622E-004   32.016385599045961        2.5343048741240725E-002   1.3095901560849434E-003   2.6791796311401678E-002  -1.2018261448154108E-002  -2.9130300050048255E-002   2.5343048741240725E-002   1.3095901560849434E-003   2.6791796311401678E-002  -1.2018261448154108E-002  -2.9130300050048255E-002  -8.3188268221966490E-003   9.3191447155433133E-004  -8.9398111034126836E-003  -2.1410075228565750E-002   4.0730053823500884E-003  -2.6740924561268073E-002   2.3049060273044829E-002   1.2512517099840834E-002  -1.1017631077176635E-002  -1.3939703624498367E-002  -7.1291502631049388E-003  -4.1672798119560990E-002   3.1458057942828646E-002  -5.3028459490912332E-003  -1.0818142542748013E-002  -5.4212338270056525E-003   5.2186203023403804E-004   3.7008226626763410E-002   8.4049679991850326E-003  -7.0673996113428776E-003  -8.1634397862257770E-003   3.2192920263911233E-002  -1.3878933550554763E-002   2.0323475621697572E-002  -1.3534944277235960E-002
  0.12502441883173379        7.1113847877914431E-004   39.559849718854423        1.1555900504586622E-003   24.312417070950158        3.4192702576092242E-002   1.8820987636991159E-003   3.5355647672997037E-002  -1.5594112548384156E-002  -3.8611070583094188E-002   3.4192702576092242E-002   1.8820987636991159E-003   3.5355647672997037E-002  -1.5594112548384156E-002  -3.8611070583094188E-002  -1.0851838013008376E-002   1.3163694091832569E-003  -1.0854678031274696E-002  -2.8439844082504266E-002   5.3045022643941220E-003  -3.4062775009558358E-002   3.0684863203734165E-002   1.6746040959164283E-002  -1.3917026995519383E-002  -1.7666272597066351E-002  -8.4635528013123854E-003  -5.5704716241629378E-002   4.0993548422353553E-002  -6.9750830904802535E-003  -1.4210851199706056E-002  -7.0634654321088232E-003   7.0770670799370002E-004   5.0136929967887017E-002   1.1232976061093603E-002  -9.3676770272437693E-003  -1.0413913660147815E-002   4.3128962666467464E-002  -1.8469379092019081E-002   2.7025305232239876E-002  -1.7390662525667257E-002
  0.15628052353966723        1.2269978332175976E-003   28.627370452592647        1.7900286054690691E-003   19.593630626732264        4.3231280808605915E-002   2.5374470867475124E-003   4.3706635957472012E-002  -1.8952532959286526E-002  -4.7986065874754666E-002   4.3231280808605915E-002   2.5374470867475124E-003   4.3706635957472012E-002  -1.8952532959286526E-002  -4.7986065874754666E-002  -1.3277357240561357E-002   1.7386952395911147E-003  -1.2205267815109624E-002  -3.5424466133991646E-002   6.4783962560113822E-003  -4.0556821772807353E-002   3.8293223446382620E-002   2.1026745859650593E-002  -1.6451118472677731E-002  -2.0918736265173966E-002  -9.2619455793116340E-003  -6.9757600141547221E-002   5.0041536821036306E-002  -8.5968977581605977E-003  -1.7500585617477121E-002  -8.5997306134328808E-003   8.9760231770253328E-004   6.3608479371758869E-002   1.4075907019043531E-002  -1.1641562178313275E-002  -1.2415490598026985E-002   5.4144306784755986E-002  -2.3022486117623420E-002   3.3683827219327320E-002  -2.0919718899329313E-002
  0.18753662824760070        1.8777499837469925E-003   22.417857621173262        2.5613964363355676E-003   16.407830859532258        5.2451190390430974E-002   3.2833904654267837E-003   5.1829906439139498E-002  -2.2093274203780634E-002  -5.7251526334351890E-002   5.2451190390430974E-002   3.2833904654267837E-003   5.1829906439139498E-002  -2.2093274203780634E-002  -5.7251526334351890E-002  -1.5608259706482309E-002   2.2024673088998797E-003  -1.2971870665871200E-002  -4.2366022286997804E-002   7.5996522020547316E-003  -4.6210035279103320E-002   4.5859379190445200E-002   2.5353421556823425E-002  -1.8646940195886145E-002  -2.3688363479575796E-002  -9.5116641167166359E-003  -8.3796493355970184E-002   5.8597814653335231E-002  -1.0166835700201811E-002  -2.0688519710258882E-002  -1.0005300727854077E-002   1.0955642551916018E-003   7.7393279786503122E-002   1.6933109415320061E-002  -1.3889467515897022E-002  -1.4163320526066709E-002   6.5222077014703145E-002  -2.7521054314848057E-002   4.0296708834597753E-002  -2.4126451075769138E-002
  0.21879273295553414        2.6629235124087940E-003   18.414671301744082        3.4685810255991418E-003   14.113539230900331        6.1846215755745414E-002   4.1280854066108623E-003   5.9710384915623083E-002  -2.5019161228748737E-002  -6.6393698036624885E-002   6.1846215755745414E-002   4.1280854066108623E-003   5.9710384915623083E-002  -2.5019161228748737E-002  -6.6393698036624885E-002  -1.7861084180508340E-002   2.7106369843037676E-003  -1.3138893092249502E-002  -4.9266453687060036E-002   8.6733330857772864E-003  -5.1014249277559723E-002   5.3355539232537323E-002   2.9715261227011222E-002  -2.0514790090263978E-002  -2.5967670789345240E-002  -9.1959086924261746E-003  -9.7781353549269437E-002   6.6659875721580483E-002  -1.1686220671571627E-002  -2.3775160280551398E-002  -1.1256470823110902E-002   1.3063729310874488E-003   9.1459193846183451E-002   1.9806687042070514E-002  -1.6109052126745592E-002  -1.5648977130662624E-002   7.6347679436527371E-002  -3.1949411205661679E-002   4.6862032891033877E-002  -2.7013875783833300E-002
  0.25004883766346758        3.5819100721541700E-003   15.619337089605370        4.5102607604519968E-003   12.383319816744478        7.1411395043723680E-002   5.0771659156830691E-003   6.7336780411344277E-002  -2.7734227811625298E-002  -7.5397156802926801E-002   7.1411395043723680E-002   5.0771659156830691E-003   6.7336780411344277E-002  -2.7734227811625298E-002  -7.5397156802926801E-002  -2.0049052639011276E-002   3.2644223991420344E-003  -1.2696221427617156E-002  -5.6127309133370641E-002   9.7034408627797528E-003  -5.4968371157583198E-002   6.0752656346905277E-002   3.4096002677598186E-002  -2.2034128288573117E-002  -2.7748931964921890E-002  -8.2963539779304617E-003 -0.11166538117750049        7.4226867197460245E-002  -1.3154933656691391E-002  -2.6762003916781317E-002  -1.2335054293458348E-002   1.5305378246443114E-003  0.10576514080324592        2.2699580927295741E-002  -1.8296176686036291E-002  -1.6860752961019528E-002   8.7507831562962921E-002  -3.6294163827913131E-002   5.3377496519967892E-002  -2.9584327119940343E-002
  0.28130494237140102        4.6339671060418690E-003   13.556858275015243        5.6849417873349080E-003   11.032538954715982        8.1143483915961934E-002   6.1351405700325245E-003   7.4704841191279778E-002  -3.0239902387377712E-002  -8.4250993399757071E-002   8.1143483915961934E-002   6.1351405700325245E-003   7.4704841191279778E-002  -3.0239902387377712E-002  -8.4250993399757071E-002  -2.2175761853805192E-002   3.8657797028391486E-003  -1.1636593363182322E-002  -6.2949036233027139E-002   1.0695581994299125E-002  -5.8080851377341113E-002   6.8028414545038843E-002   3.8484430822582565E-002  -2.3178662457467157E-002  -2.9026512130603036E-002  -6.7999144435919390E-003 -0.12539303106835523        8.1298185336827714E-002  -1.4570863344785571E-002  -2.9651493396251390E-002  -1.3223483414398305E-002   1.7686050246249836E-003  0.12027014993156487        2.5615392460059585E-002  -2.0442604891003989E-002  -1.7789331512210106E-002   9.8688301192451366E-002  -4.0547086788923915E-002   5.9841314018398116E-002  -3.1842792695890708E-002
  0.31256104707933446        5.8181754151555212E-003   11.972537842837628        6.9909262169059174E-003   9.9492196991474415        9.1039419039598751E-002   7.3068894911136866E-003   8.1813820688445352E-002  -3.2535703352879565E-002  -9.2946516395944048E-002   9.1039419039598751E-002   7.3068894911136866E-003   8.1813820688445352E-002  -3.2535703352879565E-002  -9.2946516395944048E-002  -2.4236685763364327E-002   4.5166387804813669E-003  -9.9585963739757585E-003  -6.9731472063057950E-002   1.1656616078444034E-002  -6.0367097034799512E-002   7.5165089521217004E-002   4.2877633143291211E-002  -2.3947496674710220E-002  -2.9800114435743149E-002  -4.7001358621217987E-003 -0.13890101089734491        8.7870266741184366E-002  -1.5931775569973872E-002  -3.2445592159422623E-002  -1.3903634063935211E-002   2.0244212838791695E-003  0.13495100175591138        2.8557197333623666E-002  -2.2539282682746714E-002  -1.8429986699468180E-002  0.10988026454010916       -4.4705197816591068E-002   6.6252447549079066E-002  -3.3793344847767498E-002
  0.34381715178726791        7.1333964342790122E-003   10.717612656593262        8.4262888664256748E-003   9.0615320092379221       0.10109585614826494        8.5961221586214418E-003   8.8664622767358856E-002  -3.4623796578912881E-002 -0.10147369648396293       0.10109585614826494        8.5961221586214418E-003   8.8664622767358856E-002  -3.4623796578912881E-002 -0.10147369648396293       -2.6223944769086800E-002   5.2215070260270991E-003  -7.6661566165068442E-003  -7.6472959093165968E-002   1.2592428833644906E-002  -6.1845065963815449E-002   8.2149341661966607E-002   4.7274276421175328E-002  -2.4361747058726846E-002  -3.0070562493130681E-002  -1.9950167568622847E-003 -0.15211928127764951        9.3940661840586595E-002  -1.7233449725858691E-002  -3.5148818305727553E-002  -1.4361221144312469E-002   2.3041150117641927E-003  0.14980238700424875        3.1525037774067864E-002  -2.4580282260564645E-002  -1.8780710140642046E-002  0.12108094188283082       -4.8764313296824471E-002   7.2612645715489060E-002  -3.5440184481137615E-002
