   8.9736399327086686E-002  0.36800061540157430        9.9210469249045256E-003 -0.37792166232647845     
  0.17947279865417337       0.36857739478943785        1.0048038389420975E-002 -0.37862543317885633     
  0.26920919798126008       0.36919238200009630        9.5505097651091136E-003 -0.37874289176520659     
  0.35894559730834674       0.36983104325253913        9.3136697269915608E-003 -0.37914471297953106     
  0.44868199663543340       0.37044325995217831        1.0107605261896550E-002 -0.38055086521407488     
  0.53841839596252017       0.37100414819716176        9.9117890521407317E-003 -0.38091593724930467     
  0.62815479528960683       0.37155529788489955        1.0014595858043190E-002 -0.38156989374294759     
  0.71789119461669348       0.37204129981131884        9.7546033979240433E-003 -0.38179590320924217     
  0.80762759394378014       0.37250080825101745        9.8599414523116401E-003 -0.38236074970333001     
  0.89736399327086680       0.37296594728299709        9.3259425040866512E-003 -0.38229188978708767     
  0.98710039259795357       0.37347202412097436        8.7724573633661818E-003 -0.38224448148434498     
   1.0768367919250403       0.37397757956060601        8.6227137197956924E-003 -0.38260029328040263     
   1.1665731912521269       0.37444765046558565        8.1185343922303092E-003 -0.38256618485781507     
   1.2563095905792137       0.37483956897003012        7.9069337842499667E-003 -0.38274650275427868     
   1.3460459899063002       0.37512723018061978        7.9662267763987559E-003 -0.38309345695702068     
   1.4357823892333870       0.37530986321894183        8.1284099887735922E-003 -0.38343827320771362     
   1.5255187885604737       0.37547299227076336        8.8136672151488109E-003 -0.38428665948591295     
   1.6152551878875603       0.37560326545667239        8.3379767814243614E-003 -0.38394124223809978     
   1.7049915872146471       0.37569515620869420        7.8476550234359791E-003 -0.38354281123213202     
   1.7947279865417336       0.37579984198288896        8.3297021945353128E-003 -0.38412954417742684     
   1.8844643858688204       0.37591409232685474        9.6727364216365307E-003 -0.38558682874849026     
   1.9742007851959071       0.37600357839641746        9.9717069632807055E-003 -0.38597528535970016     
   2.0639371845229939       0.37609651693590151        9.4969899176671549E-003 -0.38559350685356580     
   2.1536735838500807       0.37621401405911481        9.3518034476445071E-003 -0.38556581750675661     
   2.2434099831771670       0.37630780018253196        8.3158441315705021E-003 -0.38462364431410029     
   2.3331463825042538       0.37639269898708105        8.5387019152726052E-003 -0.38493140090235184     
   2.4228827818313405       0.37648189846548225        8.3544143440738867E-003 -0.38483631280955566     
   2.5126191811584273       0.37659942114651335        7.4483499299429325E-003 -0.38404777107645893     
   2.6023555804855141       0.37677915988979266        7.1778285749516772E-003 -0.38395698846474557     
   2.6920919798126004       0.37702448602280969        6.6685249727681624E-003 -0.38369301099557457     
   2.7818283791396872       0.37735499049323412        7.1527147633687997E-003 -0.38450770525660333     
   2.8715647784667739       0.37777188023585379        6.5401406377302712E-003 -0.38431202087358202     
   2.9613011777938607       0.37817598165285660        5.6485211562439909E-003 -0.38382450280909985     
   3.0510375771209475       0.37856473581712330        6.5050211778906221E-003 -0.38506975699501200     
   3.1407739764480338       0.37891186013294098        6.2090873749686632E-003 -0.38512094750790632     
   3.2305103757751206       0.37916140578800833        6.0534227756986244E-003 -0.38521482856370837     
