                    0                    0                    0                    0
  0.13617021276612387        1.1102481412992943E-002   5.6491455542683290E-002  -2.3316502959353627E-002   9.2915693059282858E-009   6.1623858592431473     
  0.27234042553224774        3.2859249085417201E-002   5.8192858981277830E-002  -6.8573143211928839E-002   1.7370452185442959E-008   6.6191110567206550     
  0.40851063829837164        5.3021347777251253E-002   6.0139056890413295E-002 -0.10985970593519610        2.1707966785691437E-008   6.7148696129046224     
  0.54468085106449549        7.0873636783602409E-002   6.1409953847466094E-002 -0.14581722642532391        2.3607780600362849E-008   6.4928011384897077     
  0.68085106383061933        8.6202477008074180E-002   6.1743698131513099E-002 -0.17611872451103261        2.4391947770994496E-008   6.1142374313249626     
  0.81702127659674328        9.9057278539603777E-002   6.1317809753727616E-002 -0.20101601667447738        2.4529278071525169E-008   5.7951043280177323     
  0.95319148936286713       0.10959725976498150        6.0435167436021009E-002 -0.22100295377347290        2.3838018239664509E-008   5.4859591445068601     
   1.0893617021289910       0.11803222755863847        5.9277369212796721E-002 -0.23666612866234593        2.2837083044801698E-008   5.2665498622463236     
   1.2255319148951149       0.12462026901241577        5.7949912316525923E-002 -0.24864506411848791        2.1814526453908663E-008   5.0806136713168000     
   1.3617021276612387       0.12963992249854026        5.6578619975605350E-002 -0.25754191158980844        2.0795075526541411E-008   4.9538041983774708     
   1.4978723404273626       0.13333380466739297        5.5255938607912274E-002 -0.26386335032862507        1.9760754844981654E-008   4.8718456512503838     
   1.6340425531934866       0.13592867319955865        5.4024111282844942E-002 -0.26809080505394123        1.8735405984540199E-008   4.8257821997386872     
   1.7702127659596103       0.13763220117089378        5.2898030828630288E-002 -0.27064048619623882        1.7979254560724049E-008   4.8432955092809351     
   1.9063829787257343       0.13861579049613357        5.1878652955438032E-002 -0.27182991950530461        1.7419082248267463E-008   4.8886999242737552     
   2.0425531914918582       0.13900938864927617        5.0970232475506298E-002 -0.27191625042059853        1.6724096695830498E-008   4.8959478077742267     
   2.1787234042579819       0.13890943519720617        5.0183743170439291E-002 -0.27110521499169427        1.6093732159889048E-008   4.9322283630190276     
   2.3148936170241057       0.13842319632942807        4.9499457215956964E-002 -0.26961535338322296        1.5478356596210390E-008   4.9683606201287809     
   2.4510638297902299       0.13761311662363407        4.8904173866286538E-002 -0.26757952295307397        1.4724907175421560E-008   4.9726140144984470     
   2.5872340425563536       0.13654639090623827        4.8414815611902667E-002 -0.26511015750114919        1.4124063668328049E-008   4.9943875873134207     
   2.7234042553224773       0.13529318540084997        4.7991313362823827E-002 -0.26232178186546445        1.3608139239771859E-008   4.9879151308798049     
   2.8595744680886015       0.13389793904488090        4.7623002870606147E-002 -0.25928369386804656        1.2974155156195460E-008   4.9582688664047350     
   2.9957446808547252       0.13240471772859591        4.7368311861299611E-002 -0.25607221926324825        1.2856504543920164E-008   4.9926244783513969     
   3.1319148936208490       0.13082318085528080        4.7247394378309999E-002 -0.25271491953028419        1.2805484369220088E-008   5.1223195334724476     
   3.2680851063869731       0.12914234397466870        4.7198607153577356E-002 -0.24922380249940937        1.2618217324529681E-008   5.2908789274999481     
   3.4042553191530969       0.12737727351473221        4.7123598205048002E-002 -0.24563801480382041        1.2049616858332088E-008   5.3276234180150235     
   3.5404255319192206       0.12556344794889476        4.7006125379141638E-002 -0.24200634178540364        1.1321433356696801E-008   5.2923778082445052     
   3.6765957446853443       0.12373923321694165        4.6893002990440892E-002 -0.23838622729653042        1.0947956085040706E-008   5.2376977308927080     
   3.8127659574514685       0.12191958957497037        4.6801854794089770E-002 -0.23479665870237770        1.0568654809876503E-008   5.2058202308032415     
   3.9489361702175922       0.12010790130865999        4.6777633590879171E-002 -0.23124015233118753        1.0225164224201955E-008   5.2240365339675545     
   4.0851063829837164       0.11830097578064969        4.6755046191532430E-002 -0.22772104574153662        9.9402282008166191E-009   5.2700348808705186     
   4.2212765957498402       0.11652196049095292        4.6697586502348690E-002 -0.22426486417055647        9.1899401485219373E-009   5.2459339864754426     
   4.3574468085159639       0.11479959005962019        4.6654266580968003E-002 -0.22091040962001907        8.5732573229064603E-009   5.1900668292587717     
   4.4936170212820876       0.11312693453333159        4.6607893935598076E-002 -0.21765580834075127        8.5190054193526532E-009   5.1641939327645892     
   4.6297872340482114       0.11149052590281393        4.6558488581246373E-002 -0.21448820943925712        8.7039517431525642E-009   5.1722516570154298     
   4.7659574468143351       0.10988463101922483        4.6543012789750385E-002 -0.21141232084245093        8.7578459784903894E-009   5.1950394256408945     
   4.9021276595804597       0.10828878843962331        4.6558983616956207E-002 -0.20839755042817951        8.6980199525787522E-009   5.2262994259866336     
   5.0382978723465834       0.10670655348190092        4.6563330469313581E-002 -0.20543723706969530        8.6532958667210415E-009   5.2485248292441593     
   5.1744680851127072       0.10514809654772049        4.6560428823393500E-002 -0.20253855574508234        8.1823390528068271E-009   5.2673724591788744     
   5.3106382978788309       0.10362935706347151        4.6544915497046271E-002 -0.19971762051935771        7.7298724364995822E-009   5.2657618129385950     
   5.4468085106449546       0.10217939442215850        4.6531900031303468E-002 -0.19701698259693390        7.2570125744035932E-009   5.2641416725362928     
   5.5829787234110784       0.10078404055585391        4.6565422871283943E-002 -0.19442553912340868        7.1354284619460721E-009   5.3671400081975644     
