   9.6764439069104313E-002   9.0286056068447279E-002   4.3982362206400501E-004  -9.0725879690511310E-002
  0.19352887813820863       0.18029176771616950        8.7726852296271182E-004 -0.18116903623913219     
  0.29029331720731294       0.26977991294440656        1.3068521215661621E-003 -0.27108676506597268     
  0.38705775627641725       0.35852689835851309        1.7259329166360781E-003 -0.36025283127514884     
  0.48382219534552157       0.44632924040821009        2.1314673898082414E-003 -0.44846070779801839     
  0.58058663441462588       0.53300427279669260        2.5190227202873594E-003 -0.53552329551698030     
  0.67735107348373025       0.61839695239802051        2.8843281266142627E-003 -0.62128128052463560     
  0.77411551255283451       0.70237910741985887        3.2248592411118332E-003 -0.70560396666097069     
  0.87087995162193876       0.78484674229817231        3.5379976690202600E-003 -0.78838473996719194     
  0.96764439069104313       0.86571878041734984        3.8244062495893126E-003 -0.86954318666693775     
   1.0644088297601475       0.94493918200759752        4.0816160290736243E-003 -0.94902079803667105     
   1.1611732688292518        1.0224692340460180        4.3096425738616368E-003  -1.0267788766198795     
   1.2579377078983560        1.0982882916160355        4.5055801397050508E-003  -1.1027938717557397     
   1.3547021469674605        1.1723891651366052        4.6709912515062908E-003  -1.1770601563881120     
   1.4514665860365648        1.2447719090473122        4.8201987942356013E-003  -1.2495921078415477     
   1.5482310251056690        1.3154513700872184        4.9537086243035700E-003  -1.3204050787115216     
   1.6449954641747733        1.3844442640391712        5.0811070298774101E-003  -1.3895253710690487     
   1.7417599032438775        1.4517850333289288        5.2074802987505560E-003  -1.4569925136276793     
   1.8385243423129820        1.5175178548263968        5.3246123770950551E-003  -1.5228424672034930     
   1.9352887813820863        1.5816865913368146        5.4247537653877896E-003  -1.5871113451022019     
   2.0320532204511905        1.6443339750699191        5.5120425378386616E-003  -1.6498460176077574     
   2.1288176595202950        1.7055111749077860        5.5879947708504787E-003  -1.7110991696786353     
   2.2255820985893990        1.7652679511781575        5.6581151210143392E-003  -1.7709260662991719     
   2.3223465376585035        1.8236561004685143        5.7272132004552246E-003  -1.8293833136689719     
   2.4191109767276080        1.8807300603316184        5.7912386880157587E-003  -1.8865212990196321     
   2.5158754157967120        1.9365453447703900        5.8409490671349944E-003  -1.9423862938375251     
   2.6126398548658165        1.9911501331367740        5.8725373242388837E-003  -1.9970226704610126     
   2.7094042939349210        2.0445891808181309        5.8974739851691028E-003  -2.0504866548033003     
   2.8061687330040250        2.0969113132942319        5.9176201533171439E-003  -2.1028289334475478     
   2.9029331720731295        2.1481695862782590        5.9210985010902184E-003  -2.1540906847793502     
   2.9996976111422335        2.1984113316680518        5.9034790984283580E-003  -2.2043148107664812     
   3.0964620502113380        2.2476786395745596        5.8677591334088111E-003  -2.2535463987079667     
   3.1932264892804425        2.2960096343913956        5.8191709387899722E-003  -2.3018288053301865     
   3.2899909283495465        2.3434402113071275        5.7667477709039171E-003  -2.3492069590780300     
   3.3867553674186510        2.3900152944683239        5.7059322266605960E-003  -2.3957212266949850     
   3.4835198064877551        2.4357722475562937        5.6329366946218339E-003  -2.4414051842509163     
   3.5802842455568595        2.4807480094570953        5.5467676840442980E-003  -2.4862947771411381     
   3.6770486846259640        2.5249803055492421        5.4458216316823280E-003  -2.5304261271809239     
   3.7738131236950681        2.5685005804876910        5.3290134251702190E-003  -2.5738295939128624     
   3.8705775627641725        2.6113444238794346        5.1985718567253338E-003  -2.6165429957361619     
   3.9673420018332770        2.6535394658744784        5.0616851558145338E-003  -2.6586011510302936     
   4.0641064409023810        2.6951170498667674        4.9213530537167705E-003  -2.7000384029204851     
   4.1608708799714851        2.7361049762651968        4.7791460356555581E-003  -2.7408841223008498     
   4.2576353190405900        2.7765266848499710        4.6347327818786564E-003  -2.7811614176318527     
   4.3543997581096940        2.8164130271757992        4.4834711353176106E-003  -2.8208964983111211     
   4.4511641971787981        2.8557902592161324        4.3203891971438386E-003  -2.8601106484132788     
   4.5479286362479030        2.8946804267030553        4.1459446076992472E-003  -2.8988263713107516     
   4.6446930753170070        2.9331136077183371        3.9534262057321773E-003  -2.9370670339240696     
   4.7414575143861111        2.9711075246621235        3.7492039805277883E-003  -2.9748567286426510     
   4.8382219534552160        3.0086754269947407        3.5377987949091042E-003  -3.0122132257896497     
   4.9349863925243200        3.0458348521671592        3.3214922042070359E-003  -3.0491563443713687     
   5.0317508315934241        3.0826041432363458        3.0946490620119482E-003  -3.0856987922983556     
   5.1285152706625290        3.1189941843841456        2.8688725670827425E-003  -3.1218630569512298     
   5.2252797097316330        3.1550217481737577        2.6414502656645182E-003  -3.1576631984394221     
   5.3220441488007371        3.1906979846895696        2.4094845597764226E-003  -3.1931074692493464     
