           0           0           0           0
  0.11494252873556848        7.4947963922983784E-003   4.1909075001305737E-002  -7.3204148094517547E-003  -2.5317937403298769E-008   4.9660275614239984     
  0.22988505747113697        2.2002585924680001E-002   4.0606537616712089E-002  -2.0869639124747884E-002  -1.9279348410490978E-008   4.8787451750062720     
  0.34482758620670545        3.5718520976644394E-002   3.9500230891556021E-002  -3.3180408824078675E-002  -1.3774680094471881E-008   4.8085359335533511     
  0.45977011494227393        4.8425210331199002E-002   3.8529169427981673E-002  -4.4128804104126680E-002  -9.0860783707958504E-009   4.7279392212652978     
  0.57471264367784247        6.0004252105910295E-002   3.7615150276350678E-002  -5.3702161259508469E-002  -5.3147348191372699E-009   4.6434037656832556     
  0.68965517241341090        7.0416689993509612E-002   3.6713420816326878E-002  -6.1965771518761883E-002  -2.5710058987533839E-009   4.5713219588685288     
  0.80459770114897933        7.9664537895062337E-002   3.5808810692086815E-002  -6.9000375529433444E-002  -7.6578053656486030E-010   4.5138986339612819     
  0.91954022988454787        8.7790339815163335E-002   3.4883933014537814E-002  -7.4923742065204135E-002   2.5968811230167407E-010   4.4743296336991811     
   1.0344827586201164        9.4871182203260893E-002   3.3945261695517544E-002  -7.9870883277120622E-002   6.1845381049035462E-010   4.4458722479946067     
   1.1494252873556849       0.10099274385102411        3.3009338283032534E-002  -8.3963423482879482E-002   5.8450047306971515E-010   4.4212589971530525     
   1.2643678160912533       0.10623905300701807        3.2093238159538844E-002  -8.7306268483923116E-002   3.3049647056604087E-010   4.3973748890174624     
   1.3793103448268218       0.11070174482949634        3.1216820232200938E-002  -9.0013596036905646E-002  -1.4063776152705877E-010   4.3842088079116222     
   1.4942528735623903       0.11446490198524235        3.0386888992264115E-002  -9.2174156054124684E-002  -7.5762785277202930E-010   4.3825621813719824     
   1.6091954022979587       0.11760819752601109        2.9607289974707681E-002  -9.3859111118838018E-002  -1.4991570419138175E-009   4.3991693703407382     
   1.7241379310335272       0.12020806629383099        2.8884959948960041E-002  -9.5150369039475213E-002  -2.3042185399687680E-009   4.4251842495171863     
   1.8390804597690957       0.12232723471843862        2.8216060657513552E-002  -9.6117071710848351E-002  -3.0785410912444590E-009   4.4574662539994945     
   1.9540229885046643       0.12403145955343362        2.7601714947392216E-002  -9.6824204517724999E-002  -4.1071727120199853E-009   4.4889853542802500     
   2.0689655172402328       0.12537344771695633        2.7045358977015120E-002  -9.7309100583024916E-002  -5.3563635037931246E-009   4.5235702871167849     
   2.1839080459758011       0.12639649672437206        2.6542067812470052E-002  -9.7594637876419921E-002  -6.8334533676209418E-009   4.5605462418045741     
   2.2988505747113699       0.12714510310745841        2.6093682470404559E-002  -9.7710917394657537E-002  -8.5026334407811646E-009   4.6011159455653852     
   2.4137931034469382       0.12765848502817820        2.5696544003844992E-002  -9.7694561349388448E-002  -1.0288239845584140E-008   4.6590565014671199     
   2.5287356321825065       0.12796956847412780        2.5343872320506215E-002  -9.7563776773661876E-002  -1.2318730927506652E-008   4.7293471809573253     
   2.6436781609180753       0.12811125988221794        2.5028640194413206E-002  -9.7342024023278018E-002  -1.4356303182232551E-008   4.7838428354151361     
   2.7586206896536436       0.12810783308414045        2.4740136028908687E-002  -9.7052827701680222E-002  -1.6031597930709563E-008   4.8088208098800331     
   2.8735632183892119       0.12797530680248229        2.4477725342996054E-002  -9.6700856972321475E-002  -1.7557570089110109E-008   4.8255552386621368     
   2.9885057471247807       0.12773432241181196        2.4241159207726317E-002  -9.6302645123088393E-002  -1.8987659333630712E-008   4.8432753076986357     
   3.1034482758603490       0.12740439064226597        2.4028921975375251E-002  -9.5863669593028500E-002  -2.0142515223041958E-008   4.8534434926613708     
   3.2183908045959173       0.12700934921475837        2.3842164076876466E-002  -9.5406036965989455E-002  -2.1425051508663052E-008   4.8944877963702957     
   3.3333333333314861       0.12656067314597283        2.3684048207038053E-002  -9.4951669818800738E-002  -2.2921380987062941E-008   4.9555991756212538     
   3.4482758620670544       0.12605740074270194        2.3547203965730554E-002  -9.4475693392267857E-002  -2.4380495200174392E-008   5.0214900978402000     
   3.5632183908026231       0.12550613208896810        2.3421624956756908E-002  -9.3979088961879814E-002  -2.5905530860845463E-008   5.0826124855300874     
   3.6781609195381915       0.12492970651642886        2.3305379433974087E-002  -9.3504337391045383E-002  -2.7399304022125646E-008   5.1229859353817320     
